,team,opponent,date,min,win_or_lose,score,FGM,FGA,FG%,FG3M,FG3A,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
1812,UTA,DET,01/10/2021,240,W,96,35,82,42.7,11,35,31.4,15,22,68.2,16,47,63,17,3,5,16,17,10
1813,DET,UTA,01/10/2021,240,L,86,29,87,33.3,10,42,23.8,18,21,85.7,11,28,39,21,10,7,8,23,-10
1814,LAL,HOU,01/10/2021,240,W,120,46,91,50.5,10,29,34.5,18,24,75.0,10,39,49,28,13,8,17,23,18
1815,HOU,LAL,01/10/2021,240,L,102,37,90,41.1,12,41,29.3,16,23,69.6,13,30,43,22,7,8,21,22,-18
1816,CHI,LAC,01/10/2021,240,L,127,47,77,61.0,18,33,54.5,15,17,88.2,3,35,38,30,6,2,23,19,-3
1817,LAC,CHI,01/10/2021,240,W,130,45,92,48.9,20,38,52.6,20,25,80.0,12,23,35,28,13,5,10,19,3
1818,OKC,BKN,01/10/2021,240,W,129,49,90,54.4,15,39,38.5,16,17,94.1,3,31,34,24,12,4,11,22,13
1819,BKN,OKC,01/10/2021,240,L,116,43,85,50.6,10,34,29.4,20,24,83.3,6,37,43,23,3,2,17,18,-13
1820,DEN,NYK,01/10/2021,240,W,114,45,84,53.6,15,35,42.9,9,12,75.0,8,35,43,23,11,4,12,25,25
1821,NYK,DEN,01/10/2021,240,L,89,32,74,43.2,6,21,28.6,19,25,76.0,8,28,36,19,4,1,16,15,-25
1822,GSW,TOR,01/10/2021,240,W,106,38,93,40.9,13,46,28.3,17,19,89.5,12,39,51,30,2,10,15,18,1
1823,TOR,GSW,01/10/2021,240,L,105,39,96,40.6,13,38,34.2,14,22,63.6,13,35,48,20,8,10,12,22,-1
1824,MIA,WAS,01/09/2021,240,W,128,46,93,49.5,16,43,37.2,20,26,76.9,10,51,61,32,3,5,16,24,4
1825,WAS,MIA,01/09/2021,240,L,124,44,99,44.4,15,40,37.5,21,28,75.0,7,32,39,25,9,2,6,24,-4
1826,CHA,ATL,01/09/2021,240,W,113,40,77,51.9,15,33,45.5,18,24,75.0,6,35,41,27,11,7,15,19,8
1827,ATL,CHA,01/09/2021,240,L,105,34,89,38.2,14,45,31.1,23,28,82.1,17,30,47,25,10,4,14,22,-8
1828,MIN,SAS,01/09/2021,265,L,122,48,96,50.0,15,30,50.0,11,17,64.7,11,42,53,29,1,7,17,20,-3
1829,SAS,MIN,01/09/2021,265,W,125,44,101,43.6,13,32,40.6,24,29,82.8,12,36,48,22,8,3,6,19,3
1830,POR,SAC,01/09/2021,240,W,125,44,100,44.0,17,41,41.5,20,23,87.0,9,41,50,26,10,5,8,27,26
1831,SAC,POR,01/09/2021,240,L,99,33,81,40.7,8,30,26.7,25,35,71.4,6,41,47,21,4,5,15,20,-26
1832,DAL,ORL,01/09/2021,240,W,112,39,79,49.4,20,40,50.0,14,18,77.8,6,38,44,25,5,8,18,17,14
1833,ORL,DAL,01/09/2021,240,L,98,38,89,42.7,6,31,19.4,16,22,72.7,10,33,43,17,11,2,10,16,-14
1834,IND,PHX,01/09/2021,240,L,117,44,92,47.8,12,29,41.4,17,24,70.8,13,39,52,23,2,4,10,19,-8
1835,PHX,IND,01/09/2021,240,W,125,46,94,48.9,16,41,39.0,17,17,100,4,36,40,33,6,2,3,17,8
1836,CLE,MIL,01/09/2021,240,L,90,36,87,41.4,7,26,26.9,11,16,68.8,14,33,47,16,6,4,18,18,-10
1837,MIL,CLE,01/09/2021,240,W,100,37,84,44.0,12,36,33.3,14,18,77.8,11,34,45,25,11,4,16,14,10
1838,DEN,PHI,01/09/2021,240,W,115,45,90,50.0,12,33,36.4,13,15,86.7,15,30,45,28,11,7,17,12,12
1839,PHI,DEN,01/09/2021,240,L,103,43,103,41.7,11,35,31.4,6,10,60.0,20,28,48,23,8,4,17,19,-12
1840,CHA,NOP,01/08/2021,240,W,118,41,87,47.1,16,42,38.1,20,25,80.0,16,29,45,33,10,4,15,20,8
1841,NOP,CHA,01/08/2021,240,L,110,38,77,49.4,15,38,39.5,19,26,73.1,10,26,36,29,6,4,19,17,-8
1842,MEM,BKN,01/08/2021,240,W,115,45,98,45.9,13,32,40.6,12,14,85.7,12,34,46,29,14,6,14,18,5
1843,BKN,MEM,01/08/2021,240,L,110,38,81,46.9,14,31,45.2,20,21,95.2,4,38,42,26,6,4,21,13,-5
1844,TOR,SAC,01/08/2021,240,W,144,53,91,58.2,20,39,51.3,18,22,81.8,12,32,44,30,8,5,13,20,21
1845,SAC,TOR,01/08/2021,240,L,123,46,81,56.8,15,34,44.1,16,28,57.1,3,23,26,36,9,8,12,18,-21
1846,UTA,MIL,01/08/2021,240,W,131,49,97,50.5,25,53,47.2,8,13,61.5,10,40,50,31,6,8,10,18,13
1847,MIL,UTA,01/08/2021,240,L,118,44,98,44.9,13,42,31.0,17,21,81.0,9,36,45,18,5,5,12,19,-13
1848,PHX,DET,01/08/2021,265,L,105,41,91,45.1,17,52,32.7,6,13,46.2,9,41,50,24,10,7,21,25,-5
1849,DET,PHX,01/08/2021,265,W,110,37,90,41.1,11,34,32.4,25,29,86.2,9,37,46,23,13,4,17,14,5
1850,ORL,HOU,01/08/2021,240,L,90,34,89,38.2,8,29,27.6,14,16,87.5,9,33,42,17,5,2,13,13,-42
1851,HOU,ORL,01/08/2021,240,W,132,51,91,56.0,22,47,46.8,8,11,72.7,7,42,49,34,6,8,8,18,42
1852,WAS,BOS,01/08/2021,240,L,107,41,88,46.6,11,29,37.9,14,16,87.5,7,31,38,22,9,4,17,24,-9
1853,BOS,WAS,01/08/2021,240,W,116,41,86,47.7,12,32,37.5,22,30,73.3,11,38,49,21,11,4,21,22,9
1854,NYK,OKC,01/08/2021,240,L,89,34,96,35.4,9,27,33.3,12,20,60.0,11,38,49,19,8,7,5,19,-12
1855,OKC,NYK,01/08/2021,240,W,101,38,87,43.7,11,34,32.4,14,21,66.7,11,51,62,16,2,7,11,19,12
1856,LAL,CHI,01/08/2021,240,W,117,41,81,50.6,12,29,41.4,23,27,85.2,10,32,42,21,3,8,15,15,2
1857,CHI,LAL,01/08/2021,240,L,115,46,91,50.5,10,26,38.5,13,14,92.9,9,32,41,26,10,3,13,23,-2
1858,GSW,LAC,01/08/2021,240,W,115,40,82,48.8,20,41,48.8,15,18,83.3,9,29,38,25,13,3,16,19,10
1859,LAC,GSW,01/08/2021,240,L,105,40,83,48.2,14,31,45.2,11,13,84.6,10,27,37,23,6,5,19,16,-10
1860,CLE,MEM,01/07/2021,240,W,94,36,79,45.6,13,30,43.3,9,16,56.3,7,30,37,24,11,3,16,14,4
1861,MEM,CLE,01/07/2021,240,L,90,36,83,43.4,11,31,35.5,7,8,87.5,11,37,48,27,13,6,18,17,-4
1862,DEN,DAL,01/07/2021,265,L,117,43,97,44.3,15,44,34.1,16,21,76.2,9,38,47,25,8,1,14,27,-7
1863,DAL,DEN,01/07/2021,265,W,124,42,87,48.3,16,40,40.0,24,31,77.4,7,37,44,27,12,7,13,21,7
1864,MIN,POR,01/07/2021,240,L,117,39,93,41.9,14,41,34.1,25,33,75.8,15,33,48,24,11,4,16,19,-18
1865,POR,MIN,01/07/2021,240,W,135,49,90,54.4,18,41,43.9,19,23,82.6,6,38,44,25,10,6,15,23,18
1866,BKN,PHI,01/07/2021,240,W,122,44,97,45.4,15,37,40.5,19,29,65.5,11,37,48,30,11,7,13,17,13
1867,PHI,BKN,01/07/2021,240,L,109,41,87,47.1,9,26,34.6,18,20,90.0,4,43,47,23,6,6,20,25,-13
1868,LAL,SAS,01/07/2021,240,L,109,43,86,50.0,10,30,33.3,13,21,61.9,9,39,48,21,2,4,13,20,-9
1869,SAS,LAL,01/07/2021,240,W,118,43,92,46.7,16,35,45.7,16,17,94.1,6,34,40,28,4,3,8,15,9
1870,OKC,NOP,01/06/2021,240,W,111,40,87,46.0,19,46,41.3,12,16,75.0,4,34,38,28,10,5,14,18,1
1871,NOP,OKC,01/06/2021,240,L,110,44,89,49.4,4,22,18.2,18,23,78.3,9,43,52,25,11,0,15,18,-1
1872,SAC,CHI,01/06/2021,240,W,128,47,91,51.6,14,37,37.8,20,27,74.1,12,27,39,30,8,3,7,16,4
1873,CHI,SAC,01/06/2021,240,L,124,49,93,52.7,14,40,35.0,12,15,80.0,10,33,43,27,3,2,16,21,-4
1874,CHA,ATL,01/06/2021,240,W,102,32,85,37.6,11,36,30.6,27,33,81.8,8,41,49,22,11,7,10,14,8
1875,ATL,CHA,01/06/2021,240,L,94,36,96,37.5,7,40,17.5,15,18,83.3,12,45,57,25,6,1,13,25,-8
1876,HOU,IND,01/06/2021,240,L,107,39,81,48.1,8,30,26.7,21,26,80.8,5,34,39,19,7,12,16,22,-7
1877,IND,HOU,01/06/2021,240,W,114,42,89,47.2,9,23,39.1,21,26,80.8,7,31,38,21,10,9,14,21,7
1878,DET,MIL,01/06/2021,240,L,115,38,97,39.2,13,41,31.7,26,30,86.7,15,32,47,20,6,3,9,20,-15
1879,MIL,DET,01/06/2021,240,W,130,49,90,54.4,19,43,44.2,13,21,61.9,9,38,47,35,5,4,14,22,15
1880,MIA,BOS,01/06/2021,240,L,105,35,81,43.2,13,36,36.1,22,26,84.6,6,36,42,26,2,7,9,15,-2
1881,BOS,MIA,01/06/2021,240,W,107,42,99,42.4,12,35,34.3,11,12,91.7,16,37,53,22,7,5,7,23,2
1882,ORL,CLE,01/06/2021,240,W,105,40,81,49.4,12,29,41.4,13,18,72.2,8,35,43,20,4,4,16,22,11
1883,CLE,ORL,01/06/2021,240,L,94,36,85,42.4,4,26,15.4,18,26,69.2,13,32,45,24,9,4,10,19,-11
1884,TOR,PHX,01/06/2021,240,L,115,39,79,49.4,14,35,40.0,23,32,71.9,10,32,42,18,6,5,12,19,-8
1885,PHX,TOR,01/06/2021,240,W,123,40,83,48.2,21,40,52.5,22,24,91.7,8,33,41,30,4,3,12,23,8
1886,UTA,NYK,01/06/2021,240,L,100,40,91,44.0,14,44,31.8,6,11,54.5,10,32,42,20,5,9,15,15,-12
1887,NYK,UTA,01/06/2021,240,W,112,45,87,51.7,8,22,36.4,14,19,73.7,11,37,48,22,10,5,13,17,12
1888,GSW,LAC,01/06/2021,240,L,101,39,86,45.3,8,30,26.7,15,19,78.9,8,27,35,25,10,2,13,21,-7
1889,LAC,GSW,01/06/2021,240,W,108,36,81,44.4,11,34,32.4,25,25,100,12,36,48,19,6,3,20,26,7
1890,PHI,WAS,01/06/2021,240,W,141,50,81,61.7,18,29,62.1,23,33,69.7,1,34,35,33,9,6,18,21,5
1891,WAS,PHI,01/06/2021,240,L,136,47,94,50.0,16,37,43.2,26,35,74.3,9,26,35,27,9,2,13,27,-5
1892,LAL,MEM,01/05/2021,240,W,94,38,87,43.7,9,31,29.0,9,11,81.8,9,43,52,24,7,8,17,14,2
1893,MEM,LAL,01/05/2021,240,L,92,36,87,41.4,10,26,38.5,10,13,76.9,5,33,38,24,14,4,13,14,-2
1894,MIN,DEN,01/05/2021,240,L,116,42,91,46.2,11,34,32.4,21,27,77.8,10,32,42,24,8,4,14,31,-7
1895,DEN,MIN,01/05/2021,240,W,123,41,79,51.9,8,25,32.0,33,45,73.3,10,32,42,22,9,2,16,27,7
1896,POR,CHI,01/05/2021,240,L,108,39,94,41.5,19,51,37.3,11,17,64.7,10,36,46,23,8,3,11,16,-3
1897,CHI,POR,01/05/2021,240,W,111,40,91,44.0,16,41,39.0,15,18,83.3,11,41,52,27,5,5,15,19,3
1898,SAS,LAC,01/05/2021,240,W,116,44,96,45.8,20,40,50.0,8,11,72.7,11,33,44,23,9,3,11,13,3
1899,LAC,SAS,01/05/2021,240,L,113,43,86,50.0,15,35,42.9,12,13,92.3,7,38,45,29,6,7,13,16,-3
1900,UTA,BKN,01/05/2021,240,L,96,33,86,38.4,11,34,32.4,19,27,70.4,9,32,41,17,6,3,15,18,-34
1901,BKN,UTA,01/05/2021,240,W,130,52,93,55.9,14,36,38.9,12,16,75.0,8,43,51,31,11,5,13,22,34
1902,IND,NOP,01/04/2021,265,W,118,45,93,48.4,19,45,42.2,9,13,69.2,5,37,42,32,10,8,14,27,2
1903,NOP,IND,01/04/2021,265,L,116,44,101,43.6,9,27,33.3,19,24,79.2,16,41,57,26,5,4,18,20,-2
1904,BOS,TOR,01/04/2021,240,W,126,41,84,48.8,15,29,51.7,29,34,85.3,12,44,56,19,3,9,20,29,12
1905,TOR,BOS,01/04/2021,240,L,114,36,90,40.0,13,37,35.1,29,38,76.3,8,29,37,20,13,4,10,26,-12
1906,ATL,NYK,01/04/2021,240,L,108,40,87,46.0,10,31,32.3,18,23,78.3,10,30,40,24,4,2,13,21,-5
1907,NYK,ATL,01/04/2021,240,W,113,43,85,50.6,7,21,33.3,20,25,80.0,11,34,45,26,9,6,16,21,5
1908,MIL,DET,01/04/2021,240,W,125,49,85,57.6,14,34,41.2,13,16,81.3,7,42,49,32,6,4,19,18,10
1909,DET,MIL,01/04/2021,240,L,115,43,98,43.9,17,40,42.5,12,12,100,6,25,31,27,9,5,9,17,-10
1910,OKC,MIA,01/04/2021,240,L,90,29,79,36.7,13,48,27.1,19,27,70.4,6,32,38,20,6,4,18,15,-28
1911,MIA,OKC,01/04/2021,240,W,118,46,81,56.8,16,34,47.1,10,18,55.6,4,43,47,34,7,0,16,20,28
1912,DAL,HOU,01/04/2021,240,W,113,39,82,47.6,16,39,41.0,19,20,95.0,10,41,51,24,4,3,18,31,13
1913,HOU,DAL,01/04/2021,240,L,100,30,77,39.0,11,40,27.5,29,36,80.6,7,28,35,17,5,4,12,19,-13
1914,ORL,CLE,01/04/2021,240,W,103,38,88,43.2,15,34,44.1,12,13,92.3,18,36,54,22,9,7,21,15,20
1915,CLE,ORL,01/04/2021,240,L,83,33,85,38.8,10,28,35.7,7,12,58.3,9,26,35,20,12,4,16,14,-20
1916,SAC,GSW,01/04/2021,240,L,106,34,90,37.8,10,35,28.6,28,39,71.8,11,41,52,20,5,6,15,20,-31
1917,GSW,SAC,01/04/2021,240,W,137,51,97,52.6,23,43,53.5,12,14,85.7,3,45,48,41,4,6,11,28,31
1918,CHA,PHI,01/04/2021,240,L,101,36,86,41.9,13,39,33.3,16,22,72.7,8,39,47,30,4,4,17,24,-17
1919,PHI,CHA,01/04/2021,240,W,118,46,95,48.4,11,32,34.4,15,23,65.2,14,41,55,34,7,5,10,21,17
1920,LAL,MEM,01/03/2021,240,W,108,41,89,46.1,12,35,34.3,14,19,73.7,12,37,49,24,9,5,10,15,14
1921,MEM,LAL,01/03/2021,240,L,94,39,95,41.1,9,33,27.3,7,8,87.5,14,36,50,23,6,3,13,18,-14
1922,MIN,DEN,01/03/2021,240,L,109,44,85,51.8,10,31,32.3,11,16,68.8,9,27,36,30,11,6,14,17,-15
1923,DEN,MIN,01/03/2021,240,W,124,45,92,48.9,19,45,42.2,15,21,71.4,13,30,43,34,6,4,15,11,15
1924,BOS,DET,01/03/2021,240,W,122,49,87,56.3,15,33,45.5,9,13,69.2,12,29,41,35,4,5,18,22,2
1925,DET,BOS,01/03/2021,240,L,120,41,86,47.7,16,36,44.4,22,25,88.0,8,25,33,29,8,7,10,16,-2
1926,BKN,WAS,01/03/2021,240,L,122,40,81,49.4,14,32,43.8,28,31,90.3,7,44,51,25,5,9,20,24,-1
1927,WAS,BKN,01/03/2021,240,W,123,43,104,41.3,12,33,36.4,25,34,73.5,13,36,49,27,9,3,7,22,1
1928,PHX,LAC,01/03/2021,240,L,107,37,75,49.3,10,33,30.3,23,28,82.1,7,33,40,23,4,3,14,22,-5
1929,LAC,PHX,01/03/2021,240,W,112,40,83,48.2,17,29,58.6,15,19,78.9,8,29,37,24,5,2,10,22,5
1930,CHI,DAL,01/03/2021,240,W,118,39,85,45.9,13,37,35.1,27,30,90.0,11,37,48,16,11,2,16,24,10
1931,DAL,CHI,01/03/2021,240,L,108,39,89,43.8,11,42,26.2,19,27,70.4,11,30,41,23,6,4,15,27,-10
1932,SAS,UTA,01/03/2021,240,L,109,44,105,41.9,6,19,31.6,15,21,71.4,14,31,45,23,13,4,7,16,-21
1933,UTA,SAS,01/03/2021,240,W,130,49,89,55.1,21,41,51.2,11,19,57.9,9,48,57,29,4,11,20,18,21
1934,POR,GSW,01/03/2021,240,L,122,41,98,41.8,14,43,32.6,26,33,78.8,12,28,40,16,7,2,12,27,-15
1935,GSW,POR,01/03/2021,240,W,137,49,88,55.7,13,34,38.2,26,34,76.5,11,42,53,23,4,7,15,24,15
1936,NOP,TOR,01/02/2021,240,W,120,35,83,42.2,14,38,36.8,36,47,76.6,14,36,50,26,6,7,13,18,4
1937,TOR,NOP,01/02/2021,240,L,116,38,91,41.8,14,48,29.2,26,27,96.3,10,30,40,21,6,4,10,29,-4
1938,CLE,ATL,01/02/2021,240,W,96,38,91,41.8,7,29,24.1,13,17,76.5,15,31,46,19,10,2,15,21,5
1939,ATL,CLE,01/02/2021,240,L,91,35,85,41.2,11,32,34.4,10,19,52.6,15,33,48,22,9,5,22,20,-5
1940,IND,NYK,01/02/2021,240,L,102,34,84,40.5,19,50,38.0,15,18,83.3,5,27,32,22,6,4,9,21,-4
1941,NYK,IND,01/02/2021,240,W,106,42,83,50.6,12,27,44.4,10,13,76.9,10,41,51,23,4,3,16,16,4
1942,SAC,HOU,01/02/2021,240,L,94,35,90,38.9,9,28,32.1,15,21,71.4,14,33,47,11,5,4,15,21,-8
1943,HOU,SAC,01/02/2021,240,W,102,36,81,44.4,13,41,31.7,17,23,73.9,6,42,48,15,10,10,14,22,8
1944,OKC,ORL,01/02/2021,240,W,108,38,86,44.2,13,41,31.7,19,21,90.5,6,46,52,22,5,5,12,17,9
1945,ORL,OKC,01/02/2021,240,L,99,40,108,37.0,10,38,26.3,9,12,75.0,15,40,55,21,7,1,6,18,-9
1946,CHA,PHI,01/02/2021,240,L,112,38,92,41.3,13,35,37.1,23,26,88.5,14,26,40,34,15,5,12,18,-15
1947,PHI,CHA,01/02/2021,240,W,127,47,79,59.5,16,35,45.7,17,24,70.8,7,38,45,35,10,7,22,17,15
1948,CHA,MEM,01/01/2021,240,L,93,35,86,40.7,9,31,29.0,14,21,66.7,10,32,42,23,9,4,19,15,-15
1949,MEM,CHA,01/01/2021,240,W,108,43,90,47.8,14,39,35.9,8,10,80.0,10,38,48,34,10,6,17,18,15
1950,WAS,MIN,01/01/2021,240,W,130,49,89,55.1,16,33,48.5,16,21,76.2,8,35,43,35,9,3,16,19,21
1951,MIN,WAS,01/01/2021,240,L,109,42,88,47.7,13,36,36.1,12,21,57.1,11,32,43,17,9,3,20,22,-21
1952,PHX,DEN,01/01/2021,240,W,106,37,76,48.7,13,35,37.1,19,21,90.5,8,29,37,24,1,4,17,20,3
1953,DEN,PHX,01/01/2021,240,L,103,39,86,45.3,12,29,41.4,13,16,81.3,8,30,38,28,7,1,12,25,-3
1954,MIA,DAL,01/01/2021,240,L,83,29,78,37.2,7,33,21.2,18,25,72.0,5,36,41,20,10,2,16,24,-10
1955,DAL,MIA,01/01/2021,240,W,93,32,78,41.0,12,37,32.4,17,23,73.9,4,45,49,18,9,3,17,25,10
1956,CHI,MIL,01/01/2021,240,L,96,38,87,43.7,6,26,23.1,14,20,70.0,6,36,42,18,10,6,21,21,-30
1957,MIL,CHI,01/01/2021,240,W,126,42,85,49.4,22,45,48.9,20,30,66.7,5,39,44,27,16,6,17,19,30
1958,UTA,LAC,01/01/2021,240,W,106,41,89,46.1,15,42,35.7,9,14,64.3,13,33,46,28,3,3,14,20,6
1959,LAC,UTA,01/01/2021,240,L,100,33,85,38.8,13,33,39.4,21,24,87.5,12,31,43,19,6,8,10,16,-6
1960,BOS,DET,01/01/2021,240,L,93,39,83,47.0,8,31,25.8,7,14,50.0,7,37,44,20,12,11,21,20,-3
1961,DET,BOS,01/01/2021,240,W,96,36,88,40.9,11,34,32.4,13,20,65.0,12,36,48,18,9,2,20,16,3
1962,BKN,ATL,01/01/2021,240,L,96,35,86,40.7,7,37,18.9,19,23,82.6,10,35,45,19,6,6,15,16,-18
1963,ATL,BKN,01/01/2021,240,W,114,43,93,46.2,16,39,41.0,12,14,85.7,10,38,48,24,8,3,11,20,18
1964,SAS,LAL,01/01/2021,240,L,103,36,85,42.4,13,34,38.2,18,26,69.2,8,37,45,23,3,8,13,20,-6
1965,LAL,SAS,01/01/2021,240,W,109,41,101,40.6,14,33,42.4,13,16,81.3,16,42,58,27,8,7,13,20,6
1966,POR,GSW,01/01/2021,240,W,123,40,92,43.5,20,43,46.5,23,30,76.7,8,43,51,23,11,3,10,27,25
1967,GSW,POR,01/01/2021,240,L,98,31,79,39.2,7,35,20.0,29,33,87.9,3,41,44,19,4,9,15,28,-25
1968,OKC,NOP,12/31/2020,240,L,80,30,80,37.5,15,48,31.3,5,15,33.3,7,33,40,24,6,3,19,20,-33
1969,NOP,OKC,12/31/2020,240,W,113,44,91,48.4,13,36,36.1,12,19,63.2,14,44,58,23,9,4,13,16,33
1970,CHI,WAS,12/31/2020,240,W,133,50,92,54.3,14,36,38.9,19,25,76.0,9,35,44,34,9,3,17,27,3
1971,WAS,CHI,12/31/2020,240,L,130,42,84,50.0,14,29,48.3,32,41,78.0,9,28,37,27,8,4,14,27,-3
1972,TOR,NYK,12/31/2020,240,W,100,34,83,41.0,17,52,32.7,15,21,71.4,9,44,53,21,7,6,18,22,17
1973,NYK,TOR,12/31/2020,240,L,83,32,88,36.4,3,36,8.3,16,20,80.0,9,39,48,21,6,3,16,21,-17
1974,CLE,IND,12/31/2020,240,L,99,37,82,45.1,12,23,52.2,13,24,54.2,11,32,43,22,5,6,18,22,-20
1975,IND,CLE,12/31/2020,240,W,119,42,87,48.3,16,35,45.7,19,24,79.2,9,35,44,28,12,1,14,22,20
1976,UTA,PHX,12/31/2020,240,L,95,35,84,41.7,12,34,35.3,13,19,68.4,10,36,46,16,8,3,14,15,-11
1977,PHX,UTA,12/31/2020,240,W,106,41,84,48.8,17,33,51.5,7,10,70.0,5,36,41,26,5,6,15,17,11
1978,SAC,HOU,12/31/2020,240,L,119,45,96,46.9,11,33,33.3,18,24,75.0,14,31,45,23,11,5,15,21,-3
1979,HOU,SAC,12/31/2020,240,W,122,45,86,52.3,13,36,36.1,19,25,76.0,10,35,45,26,10,6,18,14,3
1980,ORL,PHI,12/31/2020,240,L,92,33,95,34.7,7,28,25.0,19,21,90.5,10,38,48,17,2,5,11,15,-24
1981,PHI,ORL,12/31/2020,240,W,116,44,91,48.4,15,33,45.5,13,15,86.7,7,47,54,23,7,10,15,23,24
1982,CHA,DAL,12/30/2020,240,W,118,43,84,51.2,15,34,44.1,17,21,81.0,12,38,50,30,6,6,24,28,19
1983,DAL,CHA,12/30/2020,240,L,99,34,87,39.1,12,42,28.6,19,33,57.6,13,26,39,24,10,6,14,16,-19
1984,MIA,MIL,12/30/2020,240,W,119,40,82,48.8,15,39,38.5,24,29,82.8,10,42,52,25,5,5,22,18,11
1985,MIL,MIA,12/30/2020,240,L,108,40,102,39.2,16,41,39.0,12,13,92.3,16,31,47,26,14,6,13,25,-11
1986,POR,LAC,12/30/2020,240,L,105,32,76,42.1,12,38,31.6,29,34,85.3,5,36,41,14,5,4,19,17,-23
1987,LAC,POR,12/30/2020,240,W,128,47,95,49.5,18,38,47.4,16,22,72.7,11,36,47,30,13,6,11,25,23
1988,BOS,MEM,12/30/2020,240,W,126,49,91,53.8,16,39,41.0,12,14,85.7,10,32,42,27,17,11,16,21,19
1989,MEM,BOS,12/30/2020,240,L,107,40,93,43.0,9,33,27.3,18,25,72.0,14,32,46,26,8,3,22,13,-19
1990,ATL,BKN,12/30/2020,240,L,141,47,99,47.5,18,46,39.1,29,35,82.9,17,37,54,27,5,2,12,19,-4
1991,BKN,ATL,12/30/2020,240,W,145,54,100,54.0,19,41,46.3,18,23,78.3,9,31,40,30,6,3,9,24,4
1992,LAL,SAS,12/30/2020,240,W,121,46,82,56.1,14,26,53.8,15,20,75.0,7,40,47,25,4,3,17,24,14
1993,SAS,LAL,12/30/2020,240,L,107,40,87,46.0,10,24,41.7,17,23,73.9,7,32,39,25,8,4,11,18,-14
1994,ORL,OKC,12/29/2020,240,W,118,49,96,51.0,7,22,31.8,13,16,81.3,12,34,46,26,12,2,11,23,11
1995,OKC,ORL,12/29/2020,240,L,107,43,87,49.4,11,34,32.4,10,19,52.6,10,37,47,20,3,7,20,18,-11
1996,CHI,WAS,12/29/2020,240,W,115,38,87,43.7,15,36,41.7,24,32,75.0,5,32,37,26,7,1,14,23,8
1997,WAS,CHI,12/29/2020,240,L,107,37,84,44.0,10,37,27.0,23,26,88.5,8,39,47,25,6,6,21,28,-8
1998,DEN,SAC,12/29/2020,240,L,115,44,81,54.3,11,28,39.3,16,20,80.0,7,32,39,27,7,5,20,18,-10
1999,SAC,DEN,12/29/2020,240,W,125,46,94,48.9,16,33,48.5,17,22,77.3,12,25,37,33,9,2,11,18,10
2000,IND,BOS,12/29/2020,240,L,111,43,84,51.2,12,33,36.4,13,16,81.3,4,32,36,27,9,5,15,25,-5
2001,BOS,IND,12/29/2020,240,W,116,40,80,50.0,9,22,40.9,27,37,73.0,12,31,43,21,10,3,14,16,5
2002,GSW,DET,12/29/2020,240,W,116,38,76,50.0,14,33,42.4,26,36,72.2,4,36,40,21,8,8,19,28,10
2003,DET,GSW,12/29/2020,240,L,106,35,92,38.0,13,35,37.1,23,29,79.3,16,29,45,21,8,6,15,26,-10
2004,MIA,MIL,12/29/2020,240,L,97,37,79,46.8,11,37,29.7,12,18,66.7,3,27,30,23,9,6,22,18,-47
2005,MIL,MIA,12/29/2020,240,W,144,51,92,55.4,29,51,56.9,13,15,86.7,10,35,45,32,14,2,17,22,47
2006,CLE,NYK,12/29/2020,240,L,86,32,88,36.4,7,32,21.9,15,22,68.2,14,29,43,22,13,10,13,17,-9
2007,NYK,CLE,12/29/2020,240,W,95,34,79,43.0,14,25,56.0,13,21,61.9,14,41,55,23,9,6,27,21,9
2008,LAC,MIN,12/29/2020,240,W,124,47,88,53.4,16,31,51.6,14,16,87.5,7,39,46,32,6,10,15,21,23
2009,MIN,LAC,12/29/2020,240,L,101,37,89,41.6,13,38,34.2,14,17,82.4,11,28,39,22,7,6,14,15,-23
2010,NOP,PHX,12/29/2020,240,L,86,37,77,48.1,3,24,12.5,9,18,50.0,7,34,41,18,8,3,18,14,-25
2011,PHX,NOP,12/29/2020,240,W,111,37,84,44.0,19,47,40.4,18,19,94.7,12,31,43,24,7,4,12,18,25
2012,PHI,TOR,12/29/2020,240,W,100,32,84,38.1,8,31,25.8,28,33,84.8,9,45,54,21,10,10,20,15,7
2013,TOR,PHI,12/29/2020,240,L,93,32,90,35.6,17,45,37.8,12,14,85.7,10,37,47,21,12,7,20,28,-7
2014,OKC,UTA,12/28/2020,240,L,109,40,86,46.5,15,38,39.5,14,19,73.7,7,30,37,21,9,5,17,16,-1
2015,UTA,OKC,12/28/2020,240,W,110,43,86,50.0,13,36,36.1,11,14,78.6,8,35,43,24,9,6,17,19,1
2016,HOU,DEN,12/28/2020,240,L,111,39,86,45.3,16,39,41.0,17,23,73.9,5,33,38,25,8,3,16,25,-13
2017,DEN,HOU,12/28/2020,240,W,124,46,87,52.9,14,31,45.2,18,32,56.3,11,41,52,31,8,7,16,18,13
2018,DET,ATL,12/28/2020,240,L,120,43,98,43.9,13,41,31.7,21,24,87.5,17,31,48,24,7,4,8,25,-8
2019,ATL,DET,12/28/2020,240,W,128,40,82,48.8,20,42,47.6,28,32,87.5,8,37,45,30,5,7,13,22,8
2020,MEM,BKN,12/28/2020,265,W,116,42,98,42.9,10,29,34.5,22,29,75.9,16,40,56,20,10,4,19,17,5
